ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,Conversion_Rate,success_ctr,success_cpc,success_conversion,is_success
734726,28/08/2017,28/08/2017,936,108740,45-49,M,29,30,35,10466.0,3,4.090000033,1.0,0.0,0.02866424613032677,1.3633333443333333,0.0,False,True,False,0
1121125,26/08/2017,26/08/2017,1178,144536,30-34,M,20,26,24,1034284.0,152,257.7099986,20.0,9.0,0.01469615695495628,1.6954605171052632,5.921052631578947,False,True,True,1
777261,24/08/2017,24/08/2017,936,115641,40-44,M,29,31,34,19603.0,4,5.279999971,1.0,1.0,0.020405040044891087,1.31999999275,25.0,False,True,True,1
734421,29/08/2017,29/08/2017,936,108690,35-39,M,27,29,32,10332.0,4,5.75,1.0,0.0,0.03871467286101432,1.4375,0.0,False,True,False,0
951021,19/08/2017,19/08/2017,936,123597,30-34,F,7,13,9,457.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
748014,24/08/2017,24/08/2017,936,110970,35-39,F,29,31,35,11182.0,4,4.449999809,1.0,0.0,0.03577177606868181,1.11249995225,0.0,False,True,False,0
777187,30/08/2017,30/08/2017,936,115629,40-44,M,27,31,28,11292.0,3,5.389999866,1.0,1.0,0.026567481402763018,1.796666622,33.33333333333333,False,False,True,0
776615,23/08/2017,23/08/2017,936,115533,45-49,M,63,66,68,11988.0,3,4.269999862,1.0,0.0,0.025025025025025023,1.4233332873333333,0.0,False,True,False,0
734903,20/08/2017,20/08/2017,936,108770,30-34,F,64,69,67,5323.0,1,1.289999962,1.0,1.0,0.0187863986473793,1.289999962,100.0,False,True,True,1
1121369,30/08/2017,30/08/2017,1178,144585,35-39,M,28,33,31,826205.0,125,232.3700008,5.0,1.0,0.015129417033302872,1.8589600064,0.8,False,False,False,0
736995,21/08/2017,21/08/2017,936,109473,30-34,M,29,34,34,1888.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
737657,18/08/2017,18/08/2017,936,109633,45-49,M,18,23,20,7478.0,2,2.900000095,1.0,1.0,0.02674511901577962,1.4500000475,50.0,False,True,True,1
1121300,23/08/2017,23/08/2017,1178,144573,35-39,M,15,16,17,782894.0,118,192.9299995,5.0,2.0,0.015072283093241231,1.634999995762712,1.694915254237288,False,True,False,0
777742,23/08/2017,23/08/2017,936,115735,35-39,M,64,69,68,4726.0,1,1.830000043,1.0,1.0,0.021159542953872196,1.830000043,100.0,False,False,True,0
776631,23/08/2017,23/08/2017,936,115536,40-44,M,29,35,33,10960.0,2,2.890000105,1.0,0.0,0.01824817518248175,1.4450000525,0.0,False,True,False,0
708746,17/08/2017,17/08/2017,916,103916,30-34,M,15,17,17,7350.0,1,1.429999948,2.0,1.0,0.013605442176870748,1.429999948,100.0,False,True,True,1
1121572,20/08/2017,20/08/2017,1178,144619,40-44,M,2,6,3,32574.0,5,7.480000019,1.0,0.0,0.015349665377294775,1.4960000038,0.0,False,True,False,0
1121273,22/08/2017,22/08/2017,1178,144569,30-34,M,2,4,4,9370.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121370,29/08/2017,29/08/2017,1178,144585,35-39,M,28,33,32,550954.0,84,150.1400012,3.0,0.0,0.0152462819037524,1.7873809666666667,0.0,False,False,False,0
782754,23/08/2017,23/08/2017,936,116605,35-39,F,26,31,32,6532.0,1,1.610000014,1.0,0.0,0.015309246785058175,1.610000014,0.0,False,True,False,0
777382,25/08/2017,25/08/2017,936,115675,40-44,M,24,26,27,3047.0,1,1.379999995,1.0,0.0,0.03281916639317361,1.379999995,0.0,False,True,False,0
1121246,22/08/2017,22/08/2017,1178,144562,30-34,M,36,41,38,105047.0,13,20.2099994,3.0,1.0,0.01237541291041153,1.5546153384615384,7.6923076923076925,False,True,True,1
736988,21/08/2017,21/08/2017,936,109472,30-34,M,28,29,29,3891.0,1,1.090000033,1.0,0.0,0.02570033410434336,1.090000033,0.0,False,True,False,0
776534,21/08/2017,21/08/2017,936,115520,45-49,F,63,69,67,15105.0,3,4.25999999,1.0,0.0,0.019860973187686197,1.4199999966666665,0.0,False,True,False,0
1121291,24/08/2017,24/08/2017,1178,144572,35-39,M,10,16,14,52553.0,5,8.529999852,1.0,0.0,0.009514204707628489,1.7059999704,0.0,False,True,False,0
781187,18/08/2017,18/08/2017,936,116343,40-44,F,16,22,19,164118.0,41,59.06999993,1.0,0.0,0.024982025128261375,1.4407317056097562,0.0,False,True,False,0
781606,18/08/2017,18/08/2017,936,116413,35-39,M,20,21,24,8200.0,3,3.919999957,1.0,0.0,0.036585365853658534,1.3066666523333332,0.0,False,True,False,0
777201,23/08/2017,23/08/2017,936,115631,30-34,M,64,69,65,1882.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
778626,29/08/2017,29/08/2017,936,115882,30-34,M,29,33,35,7629.0,1,0.720000029,1.0,1.0,0.013107877834578582,0.720000029,100.0,False,True,True,1
1121100,29/08/2017,29/08/2017,1178,144532,30-34,M,15,20,17,3052003.0,340,639.9499981,60.0,17.0,0.011140224960460392,1.8822058767647059,5.0,False,False,True,0
738560,19/08/2017,19/08/2017,936,109844,40-44,F,64,70,66,1338.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
951043,19/08/2017,19/08/2017,936,123601,30-34,F,16,22,17,3189.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
950787,18/08/2017,18/08/2017,936,123558,30-34,M,27,32,30,199.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121418,23/08/2017,23/08/2017,1178,144593,35-39,M,65,71,70,192810.0,41,61.92999995,4.0,3.0,0.02126445723769514,1.5104878036585367,7.317073170731707,False,True,True,1
1121152,20/08/2017,20/08/2017,1178,144541,30-34,M,24,29,28,88443.0,7,13.0400002,1.0,1.0,0.007914702124532184,1.8628571714285713,14.285714285714285,False,False,True,0
777130,30/08/2017,30/08/2017,936,115619,35-39,M,16,21,22,6260.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121122,25/08/2017,25/08/2017,1178,144536,30-34,M,20,21,25,399199.0,58,103.1500002,3.0,0.0,0.014529094511759799,1.7784482793103447,0.0,False,False,False,0
778264,27/08/2017,27/08/2017,936,115822,40-44,F,27,31,30,8152.0,1,0.99000001,1.0,0.0,0.01226692836113837,0.99000001,0.0,False,True,False,0
778422,27/08/2017,27/08/2017,936,115848,40-44,F,20,25,24,11911.0,4,3.959999919,1.0,0.0,0.033582402820921835,0.98999997975,0.0,False,True,False,0
782180,19/08/2017,19/08/2017,936,116509,30-34,M,29,34,30,3396.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
710961,27/08/2017,27/08/2017,916,104285,35-39,F,25,29,26,2508.0,1,1.220000029,1.0,0.0,0.03987240829346093,1.220000029,0.0,False,True,False,0
779944,21/08/2017,21/08/2017,936,116115,35-39,M,10,13,16,2549.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
951400,21/08/2017,21/08/2017,936,123660,45-49,F,10,12,15,24028.0,9,12.39000034,2.0,0.0,0.03745630098218745,1.3766667044444445,0.0,False,True,False,0
776831,22/08/2017,22/08/2017,936,115569,45-49,M,16,18,20,107021.0,20,34.44000012,1.0,0.0,0.018687921062221433,1.722000006,0.0,False,False,False,0
748230,26/08/2017,26/08/2017,936,111006,45-49,F,16,17,20,83929.0,21,27.72999954,4.0,1.0,0.025021148828176194,1.3204761685714286,4.761904761904762,False,True,True,1
1121593,26/08/2017,26/08/2017,1178,144622,45-49,M,10,16,16,1177535.0,221,365.6600009,15.0,3.0,0.018768019634235925,1.6545701398190045,1.3574660633484164,False,True,False,0
1121322,28/08/2017,28/08/2017,1178,144577,35-39,M,20,22,24,237603.0,37,62.25000024,5.0,2.0,0.015572193953780044,1.682432438918919,5.405405405405405,False,True,True,1
735242,18/08/2017,18/08/2017,936,108826,45-49,F,19,25,21,530.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
734272,26/08/2017,26/08/2017,936,108665,30-34,M,26,32,29,1030.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121193,23/08/2017,23/08/2017,1178,144552,30-34,M,28,34,29,57781.0,5,7.800000072,2.0,1.0,0.008653363562416711,1.5600000144,20.0,False,True,True,1
951641,20/08/2017,20/08/2017,936,123700,40-44,F,2,4,7,87.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
735140,19/08/2017,19/08/2017,936,108809,40-44,F,26,27,31,6907.0,2,2.349999964,1.0,0.0,0.02895613146083683,1.174999982,0.0,False,True,False,0
950179,22/08/2017,22/08/2017,936,123457,30-34,M,16,22,19,3423.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121405,24/08/2017,24/08/2017,1178,144591,35-39,M,63,66,69,20959.0,2,3.769999981,1.0,1.0,0.009542440001908488,1.8849999905,50.0,False,False,True,0
1121282,24/08/2017,24/08/2017,1178,144570,30-34,M,7,11,10,185823.0,25,38.54999936,4.0,1.0,0.013453662894259592,1.5419999744000001,4.0,False,True,True,1
950463,19/08/2017,19/08/2017,936,123504,45-49,M,15,19,18,818.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
747859,24/08/2017,24/08/2017,936,110944,30-34,F,27,32,33,22572.0,5,8.5,1.0,0.0,0.022151337940811627,1.7,0.0,False,True,False,0
778156,28/08/2017,28/08/2017,936,115804,30-34,M,28,32,31,9388.0,2,3.140000105,1.0,0.0,0.021303792074989347,1.5700000525,0.0,False,True,False,0
1121296,23/08/2017,23/08/2017,1178,144573,35-39,M,15,17,19,180351.0,21,37.13000011,1.0,1.0,0.011643960942828152,1.7680952433333332,4.761904761904762,False,False,True,0
1121592,20/08/2017,20/08/2017,1178,144622,45-49,M,10,14,11,428812.0,66,116.8800001,4.0,2.0,0.015391360316409055,1.7709090924242425,3.0303030303030303,False,False,True,0
1121523,18/08/2017,18/08/2017,1178,144611,40-44,M,29,32,34,76923.0,11,17.67000008,2.0,2.0,0.014300014300014301,1.6063636436363637,18.181818181818183,False,True,True,1
738606,21/08/2017,21/08/2017,936,109852,45-49,F,19,20,23,529.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
737644,21/08/2017,21/08/2017,936,109629,45-49,M,16,22,17,45401.0,10,14.06000042,1.0,0.0,0.022025946565053633,1.406000042,0.0,False,True,False,0
1121264,30/08/2017,30/08/2017,1178,144567,30-34,M,64,70,67,93015.0,12,18.47000015,1.0,0.0,0.012901144976616674,1.5391666791666667,0.0,False,True,False,0
1121367,30/08/2017,30/08/2017,1178,144585,35-39,M,28,31,29,1447755.0,233,420.5799983,11.0,8.0,0.016093883288263555,1.805064370386266,3.4334763948497855,False,False,True,0
747991,24/08/2017,24/08/2017,936,110966,35-39,F,25,31,27,4868.0,2,2.420000076,1.0,0.0,0.041084634346754315,1.210000038,0.0,False,True,False,0
952031,25/08/2017,25/08/2017,936,123765,40-44,F,16,17,17,28169.0,8,12.36999989,1.0,1.0,0.028400014200007102,1.54624998625,12.5,False,True,True,1
951392,20/08/2017,20/08/2017,936,123659,30-34,F,28,31,32,2749.0,1,1.389999986,1.0,0.0,0.036376864314296105,1.389999986,0.0,False,True,False,0
782816,23/08/2017,23/08/2017,936,116615,40-44,F,10,13,11,12183.0,3,2.869999945,1.0,0.0,0.02462447672986949,0.9566666483333334,0.0,False,True,False,0
1121568,20/08/2017,20/08/2017,1178,144618,40-44,M,65,70,70,188440.0,40,60.72999966,2.0,1.0,0.021226915729144556,1.5182499914999998,2.5,False,True,False,0
782862,23/08/2017,23/08/2017,936,116623,35-39,F,64,70,67,5912.0,1,1.559999943,1.0,1.0,0.016914749661705007,1.559999943,100.0,False,True,True,1
778689,30/08/2017,30/08/2017,936,115892,30-34,M,28,32,32,7453.0,1,1.679999948,1.0,1.0,0.013417415805715819,1.679999948,100.0,False,True,True,1
780104,21/08/2017,21/08/2017,936,116147,30-34,F,25,27,26,4971.0,1,1.230000019,1.0,1.0,0.020116676725005028,1.230000019,100.0,False,True,True,1
1121443,25/08/2017,25/08/2017,1178,144597,40-44,M,10,12,15,463813.0,69,116.3399996,4.0,2.0,0.014876685215808958,1.6860869507246377,2.898550724637681,False,True,False,0
738463,20/08/2017,20/08/2017,936,109826,40-44,F,21,23,24,542.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
951465,21/08/2017,21/08/2017,936,123671,45-49,F,16,18,17,4617.0,1,1.360000014,1.0,0.0,0.021659085986571368,1.360000014,0.0,False,True,False,0
738436,19/08/2017,19/08/2017,936,109820,40-44,F,19,21,20,9112.0,4,5.460000038,1.0,1.0,0.043898156277436345,1.3650000095,25.0,False,True,True,1
781858,18/08/2017,18/08/2017,936,116455,30-34,M,20,25,22,3385.0,1,1.440000057,1.0,1.0,0.029542097488921712,1.440000057,100.0,False,True,True,1
951334,18/08/2017,18/08/2017,936,123649,30-34,F,64,70,69,3717.0,1,1.539999962,1.0,0.0,0.026903416733925208,1.539999962,0.0,False,True,False,0
778674,29/08/2017,29/08/2017,936,115890,35-39,M,29,31,30,3732.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
709183,30/08/2017,30/08/2017,916,103989,35-39,M,16,20,22,21026.0,4,4.630000114,2.0,1.0,0.019024065442785124,1.1575000285,25.0,False,True,True,1
747790,24/08/2017,24/08/2017,936,110932,30-34,F,10,12,14,2077.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121290,24/08/2017,24/08/2017,1178,144572,35-39,M,10,13,12,770749.0,100,189.1299984,13.0,3.0,0.01297439244163794,1.891299984,3.0,False,False,False,0
778471,27/08/2017,27/08/2017,936,115856,30-34,M,32,35,36,1273.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
781470,18/08/2017,18/08/2017,936,116391,35-39,M,16,17,18,6016.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121454,25/08/2017,25/08/2017,1178,144599,40-44,M,16,22,20,75589.0,6,10.66000009,1.0,1.0,0.00793766288745717,1.7766666816666667,16.666666666666664,False,False,True,0
709038,29/08/2017,29/08/2017,916,103965,30-34,M,16,20,22,5117.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
782026,21/08/2017,21/08/2017,936,116483,30-34,F,18,24,20,5704.0,1,1.320000052,1.0,0.0,0.01753155680224404,1.320000052,0.0,False,True,False,0
782130,21/08/2017,21/08/2017,936,116501,30-34,F,16,18,21,7301.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
778161,27/08/2017,27/08/2017,936,115804,30-34,M,28,31,33,17954.0,6,7.5400002,2.0,1.0,0.03341873677175003,1.2566667,16.666666666666664,False,True,True,1
780199,22/08/2017,22/08/2017,936,116163,35-39,F,23,28,27,1030.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
709455,18/08/2017,18/08/2017,916,104034,35-39,M,7,12,10,559.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121184,22/08/2017,22/08/2017,1178,144549,30-34,M,27,31,29,283858.0,30,56.05999923,1.0,0.0,0.01056866461399714,1.8686666410000001,0.0,False,False,False,0
747675,25/08/2017,25/08/2017,936,110913,45-49,M,20,22,21,673.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
710617,18/08/2017,18/08/2017,916,104228,30-34,F,15,19,16,5014.0,1,1.190000057,1.0,0.0,0.01994415636218588,1.190000057,0.0,False,True,False,0
951542,20/08/2017,20/08/2017,936,123684,40-44,F,27,32,28,357.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
776668,22/08/2017,22/08/2017,936,115542,40-44,M,19,21,24,3523.0,1,1.809999943,1.0,1.0,0.02838489923360772,1.809999943,100.0,False,False,True,0
778085,28/08/2017,28/08/2017,936,115792,30-34,M,26,32,31,11735.0,3,4.529999971,1.0,1.0,0.025564550489987216,1.5099999903333332,33.33333333333333,False,True,True,1
1121316,28/08/2017,28/08/2017,1178,144576,35-39,M,19,23,23,447952.0,68,131.5799983,8.0,1.0,0.015180197878344109,1.934999975,1.4705882352941175,False,False,False,0
782275,19/08/2017,19/08/2017,936,116525,30-34,F,29,31,30,6475.0,1,1.350000024,1.0,0.0,0.015444015444015444,1.350000024,0.0,False,True,False,0
1121096,28/08/2017,28/08/2017,1178,144531,30-34,M,10,11,16,750060.0,86,161.9099991,11.0,2.0,0.01146574940671413,1.8826744081395348,2.3255813953488373,False,False,False,0
777198,30/08/2017,30/08/2017,936,115631,30-34,M,64,70,69,12729.0,4,5.779999852,1.0,0.0,0.031424306701233404,1.444999963,0.0,False,True,False,0
1121216,22/08/2017,22/08/2017,1178,144556,30-34,M,30,32,34,198658.0,30,48.60999978,8.0,1.0,0.01510132992378862,1.6203333260000001,3.3333333333333335,False,True,True,1
747220,18/08/2017,18/08/2017,936,110837,30-34,M,15,17,16,2474.0,0,0.0,2.0,2.0,0.0,,0.0,False,False,False,0
737658,18/08/2017,18/08/2017,936,109633,45-49,M,18,19,24,4919.0,1,1.590000033,1.0,0.0,0.020329335230737954,1.590000033,0.0,False,True,False,0
1121126,26/08/2017,26/08/2017,1178,144536,30-34,M,20,21,24,45923.0,5,7.220000148,2.0,0.0,0.010887790431809768,1.4440000296,0.0,False,True,False,0
779716,22/08/2017,22/08/2017,936,116077,30-34,F,29,32,34,8044.0,1,1.110000014,1.0,0.0,0.012431626056688214,1.110000014,0.0,False,True,False,0
777670,23/08/2017,23/08/2017,936,115723,40-44,M,16,19,19,23769.0,4,6.029999852,1.0,0.0,0.016828642349278472,1.507499963,0.0,False,True,False,0
736890,18/08/2017,18/08/2017,936,109451,30-34,M,15,16,20,2522.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121584,20/08/2017,20/08/2017,1178,144621,40-44,M,66,67,67,33154.0,5,7.879999995,1.0,1.0,0.015081136514447728,1.575999999,20.0,False,True,True,1
747791,25/08/2017,25/08/2017,936,110932,30-34,F,10,14,13,31393.0,8,10.96000051,1.0,1.0,0.025483388016436785,1.37000006375,12.5,False,True,True,1
780511,23/08/2017,23/08/2017,936,116220,30-34,F,63,65,66,6175.0,1,1.370000005,2.0,1.0,0.016194331983805668,1.370000005,100.0,False,True,True,1
1121229,22/08/2017,22/08/2017,1178,144561,30-34,M,32,36,37,404866.0,43,87.42000079,4.0,0.0,0.010620797992422184,2.033023274186047,0.0,False,False,False,0
734243,26/08/2017,26/08/2017,936,108660,30-34,M,21,23,24,739.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121101,28/08/2017,28/08/2017,1178,144532,30-34,M,15,17,21,29945.0,1,1.590000033,2.0,1.0,0.0033394556687259976,1.590000033,100.0,False,True,True,1
776477,21/08/2017,21/08/2017,936,115510,30-34,M,16,22,17,9982.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
777410,25/08/2017,25/08/2017,936,115679,45-49,M,26,29,28,3490.0,1,1.340000033,1.0,1.0,0.028653295128939826,1.340000033,100.0,False,True,True,1
709124,30/08/2017,30/08/2017,916,103979,30-34,M,31,34,33,1024.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
951608,20/08/2017,20/08/2017,936,123695,40-44,F,10,15,13,3149.0,1,1.480000019,1.0,0.0,0.031756113051762465,1.480000019,0.0,False,True,False,0
778722,30/08/2017,30/08/2017,936,115898,35-39,F,64,70,67,41785.0,14,19.10000038,1.0,0.0,0.033504846236687806,1.3642857414285714,0.0,False,True,False,0
776780,22/08/2017,22/08/2017,936,115561,40-44,M,2,4,3,3812.0,2,3.049999952,1.0,0.0,0.05246589716684155,1.524999976,0.0,False,True,False,0
951856,25/08/2017,25/08/2017,936,123736,30-34,F,20,23,21,4626.0,2,2.099999905,2.0,0.0,0.043233895373973194,1.0499999525,0.0,False,True,False,0
1121185,23/08/2017,23/08/2017,1178,144549,30-34,M,27,28,29,260699.0,31,54.09999871,5.0,2.0,0.011891108136203055,1.7451612487096775,6.451612903225806,False,False,True,0
1121511,18/08/2017,18/08/2017,1178,144609,40-44,M,27,29,32,252991.0,49,76.83999932,3.0,0.0,0.019368277922930065,1.5681632514285715,0.0,False,True,False,0
748086,25/08/2017,25/08/2017,936,110982,40-44,F,16,19,18,34127.0,8,13.07000017,1.0,0.0,0.023441849561930433,1.63375002125,0.0,False,True,False,0
736977,18/08/2017,18/08/2017,936,109470,30-34,M,27,30,28,1273.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121381,29/08/2017,29/08/2017,1178,144587,35-39,M,30,31,36,95691.0,15,25.26000011,1.0,1.0,0.015675455371978557,1.6840000073333334,6.666666666666667,False,True,True,1
1121561,21/08/2017,21/08/2017,1178,144617,40-44,M,64,69,70,63660.0,11,16.47000003,1.0,1.0,0.017279296261388626,1.4972727300000002,9.090909090909092,False,True,True,1
735032,19/08/2017,19/08/2017,936,108791,35-39,F,32,33,34,498.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
747863,24/08/2017,24/08/2017,936,110944,30-34,F,27,30,33,1955.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
778113,28/08/2017,28/08/2017,936,115796,35-39,M,29,35,35,4595.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121138,21/08/2017,21/08/2017,1178,144538,30-34,M,22,26,24,328991.0,35,67.65000057,5.0,2.0,0.010638588897568626,1.9328571591428572,5.714285714285714,False,False,True,0
1121224,23/08/2017,23/08/2017,1178,144558,30-34,M,31,32,33,14289.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121114,27/08/2017,27/08/2017,1178,144534,30-34,M,18,23,23,31349.0,2,3.800000072,1.0,0.0,0.006379788828989761,1.900000036,0.0,False,False,False,0
1121110,26/08/2017,26/08/2017,1178,144534,30-34,M,18,20,22,880814.0,123,210.3600006,6.0,2.0,0.013964355698251843,1.7102439073170732,1.6260162601626018,False,True,False,0
1121380,29/08/2017,29/08/2017,1178,144587,35-39,M,30,35,32,131091.0,18,34.23000026,3.0,1.0,0.013730919742774102,1.901666681111111,5.555555555555555,False,False,True,0
952080,29/08/2017,29/08/2017,936,123774,40-44,F,27,30,30,415.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
708820,17/08/2017,17/08/2017,916,103929,30-34,M,29,30,30,1915.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121554,21/08/2017,21/08/2017,1178,144616,40-44,M,63,64,66,51858.0,8,12.63000011,1.0,1.0,0.01542674225770373,1.57875001375,12.5,False,True,True,1
710880,26/08/2017,26/08/2017,916,104272,30-34,F,65,70,68,13019.0,5,6.960000038,1.0,0.0,0.038405407481373374,1.3920000076,0.0,False,True,False,0
1121350,29/08/2017,29/08/2017,1178,144582,35-39,M,25,27,31,75804.0,10,17.36999965,2.0,1.0,0.013191915993878952,1.736999965,10.0,False,False,True,0
1121205,23/08/2017,23/08/2017,1178,144554,30-34,M,29,32,30,297452.0,30,52.01999986,4.0,1.0,0.010085660879738579,1.7339999953333334,3.3333333333333335,False,False,True,0
747712,24/08/2017,24/08/2017,936,110919,45-49,M,26,30,29,450.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
709115,30/08/2017,30/08/2017,916,103978,30-34,M,30,34,31,2305.0,1,0.569999993,1.0,0.0,0.04338394793926247,0.569999993,0.0,False,True,False,0
711217,27/08/2017,27/08/2017,916,104328,35-39,F,20,26,23,2783.0,1,1.600000024,1.0,0.0,0.035932446999640676,1.600000024,0.0,False,True,False,0
1121527,19/08/2017,19/08/2017,1178,144611,40-44,M,29,35,35,741143.0,120,179.620001,4.0,1.0,0.01619120736484052,1.4968333416666666,0.8333333333333334,False,True,False,0
1121433,24/08/2017,24/08/2017,1178,144596,35-39,M,66,69,72,80248.0,15,24.1900003,1.0,1.0,0.018692054630645,1.6126666866666668,6.666666666666667,False,True,True,1
708815,30/08/2017,30/08/2017,916,103928,30-34,M,28,32,32,4259.0,1,1.25,1.0,0.0,0.023479690068091103,1.25,0.0,False,True,False,0
1121132,21/08/2017,21/08/2017,1178,144537,30-34,M,21,23,27,114923.0,12,23.73000026,4.0,2.0,0.010441774057412354,1.9775000216666667,16.666666666666664,False,False,True,0
951810,24/08/2017,24/08/2017,936,123729,35-39,F,16,17,22,2226.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
778590,28/08/2017,28/08/2017,936,115876,30-34,M,30,36,36,1371.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121115,26/08/2017,26/08/2017,1178,144535,30-34,M,19,21,21,410310.0,55,96.80000055,3.0,0.0,0.01340449903731325,1.76000001,0.0,False,False,False,0
950531,19/08/2017,19/08/2017,936,123515,45-49,M,22,24,26,572.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121442,25/08/2017,25/08/2017,1178,144597,40-44,M,10,15,14,131637.0,18,29.30999982,2.0,1.0,0.01367396704573942,1.6283333233333335,5.555555555555555,False,True,True,1
777519,24/08/2017,24/08/2017,936,115697,45-49,M,29,34,32,19537.0,5,6.099999905,1.0,0.0,0.025592465578133796,1.219999981,0.0,False,True,False,0
735043,18/08/2017,18/08/2017,936,108793,35-39,F,63,65,69,1357.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
777627,23/08/2017,23/08/2017,936,115715,45-49,M,16,17,19,157534.0,33,56.19000077,2.0,0.0,0.020947858874909544,1.702727296060606,0.0,False,True,False,0
1121437,24/08/2017,24/08/2017,1178,144596,35-39,M,66,68,68,38580.0,5,8.519999981,1.0,0.0,0.012960082944530845,1.7039999961999999,0.0,False,True,False,0
776515,21/08/2017,21/08/2017,936,115517,45-49,F,65,68,68,12706.0,3,4.98999989,1.0,1.0,0.023610892491736188,1.6633332966666667,33.33333333333333,False,True,True,1
709544,18/08/2017,18/08/2017,916,104049,35-39,M,29,33,32,7440.0,2,2.980000019,1.0,1.0,0.026881720430107527,1.4900000095,50.0,False,True,True,1
1121255,22/08/2017,22/08/2017,1178,144565,30-34,M,63,64,67,20423.0,1,1.960000038,1.0,0.0,0.0048964402879106885,1.960000038,0.0,False,False,False,0
776861,22/08/2017,22/08/2017,936,115574,45-49,M,7,9,12,16461.0,6,9.21999979,1.0,0.0,0.03644979041370512,1.5366666316666666,0.0,False,True,False,0
950182,22/08/2017,22/08/2017,936,123457,30-34,M,16,20,19,3242.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
711764,27/08/2017,27/08/2017,916,104419,45-49,F,10,16,11,11199.0,4,5.730000019,1.0,1.0,0.035717474774533436,1.43250000475,25.0,False,True,True,1
780681,24/08/2017,24/08/2017,936,116248,30-34,F,26,29,29,4073.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
776538,21/08/2017,21/08/2017,936,115521,30-34,F,15,16,19,8774.0,1,1.830000043,1.0,0.0,0.011397310234784592,1.830000043,0.0,False,False,False,0
710571,18/08/2017,18/08/2017,916,104220,30-34,F,32,37,38,3091.0,1,1.610000014,1.0,1.0,0.03235198964736331,1.610000014,100.0,False,True,True,1
747248,21/08/2017,21/08/2017,936,110842,30-34,M,21,24,24,472.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
776623,23/08/2017,23/08/2017,936,115535,45-49,M,64,69,65,19353.0,6,9.4799999,1.0,1.0,0.031002945279801578,1.5799999833333331,16.666666666666664,False,True,True,1
1121514,18/08/2017,18/08/2017,1178,144609,40-44,M,27,31,30,56265.0,9,15.53999972,1.0,0.0,0.015995734470807786,1.7266666355555556,0.0,False,False,False,0
780867,23/08/2017,23/08/2017,936,116285,30-34,F,21,27,26,4706.0,1,1.220000029,1.0,0.0,0.021249468763280918,1.220000029,0.0,False,True,False,0
