ad_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,CTR,CPC,Conversion_Rate
734266,30-34,M,25,30,27,605.0,0,0.0,0.0,0.0,0.0
950772,35-39,M,28,30,33,460.0,0,0.0,0.0,0.0,0.0
1121182,30-34,M,27,28,33,876671.0,120,216.5599982,0.013688145267723011,1.8046666516666667,3.3333333333333335
950577,30-34,M,32,38,34,540.0,0,0.0,0.0,0.0,0.0
737766,45-49,M,29,33,33,1447.0,0,0.0,0.0,0.0,0.0
734361,35-39,M,16,19,19,12382.0,2,2.839999914,0.016152479405588758,1.419999957,50.0
779106,35-39,F,30,35,36,14670.0,7,9.410000324,0.047716428084526245,1.3442857605714287,0.0
778674,35-39,M,29,31,30,3732.0,0,0.0,0.0,0.0,0.0
950495,45-49,M,21,25,25,1909.0,1,0.980000019,0.05238344683080147,0.980000019,0.0
734210,30-34,M,10,16,13,13329.0,4,5.629999995,0.030009753169780176,1.40749999875,25.0
734215,30-34,M,15,19,17,13659.0,3,3.840000033,0.021963540522732264,1.280000011,0.0
778087,30-34,M,26,30,32,15910.0,5,6.779999852,0.03142677561282212,1.3559999704,0.0
780323,45-49,F,29,35,34,24542.0,7,9.329999924,0.028522532800912718,1.3328571319999998,0.0
952031,40-44,F,16,17,17,28169.0,8,12.36999989,0.028400014200007102,1.54624998625,12.5
777200,30-34,M,64,69,70,1898.0,0,0.0,0.0,0.0,0.0
951462,45-49,F,16,20,19,7589.0,2,3.150000095,0.02635393332454869,1.5750000475,50.0
709124,30-34,M,31,34,33,1024.0,0,0.0,0.0,0.0,0.0
1121213,30-34,M,30,31,35,283170.0,39,65.22999996,0.013772645407352473,1.6725641015384616,2.564102564102564
781690,45-49,F,26,28,30,115896.0,38,49.44000006,0.03278801684268655,1.3010526331578949,0.0
747401,35-39,M,22,25,25,2793.0,1,0.980000019,0.03580379520229145,0.980000019,100.0
734418,35-39,M,26,27,28,591.0,0,0.0,0.0,0.0,0.0
708889,30-34,M,15,16,17,15615.0,3,4.769999981,0.01921229586935639,1.5899999936666667,0.0
950773,35-39,M,28,29,32,471.0,0,0.0,0.0,0.0,0.0
781999,30-34,M,24,30,29,9142.0,3,3.749999881,0.03281557646029316,1.2499999603333334,0.0
776336,45-49,F,10,15,14,22216.0,6,9.549999952,0.02700756211739287,1.5916666586666668,0.0
777201,30-34,M,64,69,65,1882.0,0,0.0,0.0,0.0,0.0
1121481,40-44,M,22,27,25,153586.0,28,43.01000035,0.018230828330707226,1.5360714410714285,0.0
736977,30-34,M,27,30,28,1273.0,0,0.0,0.0,0.0,0.0
737524,40-44,M,30,34,33,2148.0,1,1.580000043,0.04655493482309125,1.580000043,100.0
950595,30-34,M,26,30,31,465.0,0,0.0,0.0,0.0,0.0
747659,45-49,M,16,21,17,12186.0,2,2.669999957,0.016412276382734285,1.3349999785,0.0
1121277,30-34,M,7,9,13,169108.0,20,32.24000025,0.011826761596139745,1.6120000125,5.0
747678,45-49,M,21,27,23,370.0,0,0.0,0.0,0.0,0.0
782001,30-34,M,24,30,28,5475.0,2,2.730000019,0.0365296803652968,1.3650000095,50.0
781928,30-34,M,18,21,22,2916.0,0,0.0,0.0,0.0,0.0
736869,30-34,M,2,6,8,2338.0,1,0.239999995,0.0427715996578272,0.239999995,0.0
1121353,35-39,M,25,30,27,28194.0,3,3.709999919,0.010640561821664184,1.2366666396666666,0.0
734352,35-39,M,10,11,16,4423.0,1,1.460000038,0.022609088853719195,1.460000038,100.0
1121246,30-34,M,36,41,38,105047.0,13,20.2099994,0.01237541291041153,1.5546153384615384,7.6923076923076925
780655,30-34,F,29,33,34,20941.0,4,5.909999967,0.019101284561386753,1.47749999175,25.0
779715,30-34,F,29,32,33,20409.0,4,3.829999924,0.019599196432946248,0.957499981,0.0
710867,30-34,F,63,64,68,1185.0,0,0.0,0.0,0.0,0.0
1121380,35-39,M,30,35,32,131091.0,18,34.23000026,0.013730919742774102,1.901666681111111,5.555555555555555
1121514,40-44,M,27,31,30,56265.0,9,15.53999972,0.015995734470807786,1.7266666355555556,0.0
1121095,30-34,M,10,16,12,459690.0,50,86.33000112,0.010876895299005852,1.7266000224000002,4.0
1121464,40-44,M,19,23,25,363456.0,71,117.5599997,0.0195346892058461,1.655774643661972,1.4084507042253522
778113,35-39,M,29,35,35,4595.0,0,0.0,0.0,0.0,0.0
951756,35-39,F,22,25,26,2189.0,1,0.409999996,0.04568296025582458,0.409999996,0.0
736995,30-34,M,29,34,34,1888.0,0,0.0,0.0,0.0,0.0
776840,35-39,M,36,38,40,2797.0,1,1.289999962,0.03575259206292456,1.289999962,0.0
778808,30-34,M,26,28,29,1738.0,0,0.0,0.0,0.0,0.0
950326,35-39,M,16,19,22,6607.0,1,1.320000052,0.015135462388375966,1.320000052,0.0
1121290,35-39,M,10,13,12,770749.0,100,189.1299984,0.01297439244163794,1.891299984,3.0
1121285,30-34,M,66,68,70,37187.0,4,6.370000005,0.010756447145507839,1.59250000125,0.0
776325,45-49,F,16,19,20,452398.0,114,180.2200012,0.025199050393679902,1.5808772035087721,0.0
780821,30-34,F,23,24,25,6469.0,2,1.309999943,0.030916679548616478,0.6549999715,0.0
776780,40-44,M,2,4,3,3812.0,2,3.049999952,0.05246589716684155,1.524999976,0.0
950631,30-34,M,65,70,70,152.0,0,0.0,0.0,0.0,0.0
950609,30-34,M,29,31,35,1761.0,0,0.0,0.0,0.0,0.0
1121105,30-34,M,16,22,19,145999.0,9,16.5200001,0.006164425783738245,1.8355555666666667,22.22222222222222
951202,45-49,F,26,29,28,5307.0,3,4.289999962,0.05652911249293386,1.4299999873333331,33.33333333333333
747790,30-34,F,10,12,14,2077.0,0,0.0,0.0,0.0,0.0
776563,30-34,F,7,9,13,1369.0,0,0.0,0.0,0.0,0.0
1121428,35-39,M,7,9,13,131232.0,16,29.53999937,0.0121921482565228,1.846249960625,6.25
778722,35-39,F,64,70,67,41785.0,14,19.10000038,0.033504846236687806,1.3642857414285714,0.0
1121452,40-44,M,16,21,22,1663441.0,205,359.4700001,0.012323851582352486,1.7535121956097561,2.9268292682926833
709756,40-44,M,16,21,21,10976.0,2,1.690000057,0.018221574344023325,0.8450000285,50.0
777519,45-49,M,29,34,32,19537.0,5,6.099999905,0.025592465578133796,1.219999981,0.0
737995,30-34,F,26,27,31,1873.0,0,0.0,0.0,0.0,0.0
708979,30-34,M,31,37,34,1224.0,0,0.0,0.0,0.0,0.0
782242,30-34,F,28,34,31,4783.0,1,0.860000014,0.02090738030524775,0.860000014,0.0
779979,35-39,M,16,17,21,25817.0,4,6.019999981,0.015493666963628618,1.50499999525,0.0
748014,35-39,F,29,31,35,11182.0,4,4.449999809,0.03577177606868181,1.11249995225,0.0
1121511,40-44,M,27,29,32,252991.0,49,76.83999932,0.019368277922930065,1.5681632514285715,0.0
951420,30-34,F,27,33,32,843.0,0,0.0,0.0,0.0,0.0
1121395,35-39,M,32,38,34,392541.0,53,98.70000017,0.013501774336948243,1.8622641541509433,3.7735849056603774
951391,30-34,F,28,29,33,2879.0,1,1.590000033,0.03473428273706148,1.590000033,200.0
951465,45-49,F,16,18,17,4617.0,1,1.360000014,0.021659085986571368,1.360000014,0.0
781470,35-39,M,16,17,18,6016.0,0,0.0,0.0,0.0,0.0
780666,45-49,F,10,13,13,3462.0,0,0.0,0.0,0.0,0.0
734605,40-44,M,36,37,41,834.0,0,0.0,0.0,0.0,0.0
708953,30-34,M,27,31,31,2355.0,1,1.5,0.042462845010615716,1.5,0.0
1121361,35-39,M,27,28,33,685781.0,103,177.8899992,0.015019372073592007,1.7270873708737864,0.9708737864077669
748341,45-49,F,64,67,68,1363.0,0,0.0,0.0,0.0,0.0
952080,40-44,F,27,30,30,415.0,0,0.0,0.0,0.0,0.0
950463,45-49,M,15,19,18,818.0,0,0.0,0.0,0.0,0.0
1121173,30-34,M,26,31,32,278225.0,33,60.19999957,0.011860903944649115,1.8242424112121214,0.0
747911,30-34,F,64,66,66,1495.0,0,0.0,0.0,0.0,0.0
709326,35-39,M,16,22,22,12190.0,2,3.049999952,0.016406890894175553,1.524999976,0.0
776687,40-44,M,16,20,20,8022.0,0,0.0,0.0,0.0,0.0
1121262,30-34,M,64,66,67,447420.0,66,110.2399991,0.014751240445219258,1.6703030166666668,3.0303030303030303
1121193,30-34,M,28,34,29,57781.0,5,7.800000072,0.008653363562416711,1.5600000144,20.0
735189,40-44,F,64,65,66,9965.0,3,4.050000072,0.030105368790767684,1.3500000239999999,0.0
1121164,30-34,M,25,31,30,570699.0,80,138.7699997,0.014017897350442177,1.73462499625,2.5
1121114,30-34,M,18,23,23,31349.0,2,3.800000072,0.006379788828989761,1.900000036,0.0
776322,45-49,F,16,21,20,119063.0,34,53.21999949,0.02855631052468021,1.5652941026470588,0.0
951542,40-44,F,27,32,28,357.0,0,0.0,0.0,0.0,0.0
780760,45-49,F,18,23,22,17167.0,5,6.910000086,0.029125648045669014,1.3820000172,0.0
738408,40-44,F,16,22,22,20233.0,4,5.590000153,0.019769683190826868,1.39750003825,0.0
777482,45-49,M,28,32,32,2479.0,0,0.0,0.0,0.0,0.0
776334,45-49,F,10,12,16,191223.0,48,76.41000056,0.025101582968575953,1.5918750116666667,0.0
950878,40-44,M,10,11,15,2967.0,1,1.5,0.03370407819346141,1.5,100.0
1121242,30-34,M,36,37,39,38900.0,3,5.580000043,0.007712082262210797,1.8600000143333333,0.0
782706,35-39,F,30,32,32,761.0,0,0.0,0.0,0.0,0.0
734939,35-39,F,16,19,22,104648.0,24,33.33000004,0.022934026450577173,1.3887500016666667,8.333333333333332
710045,45-49,M,16,22,17,47224.0,12,15.82000017,0.025410808063696423,1.3183333475,0.0
951270,35-39,F,18,21,19,784.0,0,0.0,0.0,0.0,0.0
776405,45-49,F,21,25,22,40126.0,16,25.86000001,0.03987439565369087,1.616250000625,0.0
778590,30-34,M,30,36,36,1371.0,0,0.0,0.0,0.0,0.0
778471,30-34,M,32,35,36,1273.0,0,0.0,0.0,0.0,0.0
1121107,30-34,M,16,17,19,32616.0,1,1.539999962,0.00306597988717194,1.539999962,0.0
1121571,40-44,M,2,3,5,212496.0,44,74.83000135,0.0207062721180634,1.7006818488636364,2.272727272727273
1121584,40-44,M,66,67,67,33154.0,5,7.879999995,0.015081136514447728,1.575999999,20.0
1121309,35-39,M,18,24,20,131060.0,16,28.04999959,0.01220814893941706,1.753124974375,6.25
1121181,30-34,M,27,32,29,41030.0,3,5.140000105,0.0073117231294175,1.7133333683333334,33.33333333333333
782171,30-34,F,30,31,32,535.0,0,0.0,0.0,0.0,0.0
779609,35-39,F,15,20,18,7116.0,2,1.730000019,0.028105677346824058,0.8650000095,50.0
737896,30-34,F,16,21,22,17553.0,3,4.590000153,0.017091095539224065,1.530000051,0.0
1121456,40-44,M,16,22,22,315281.0,35,65.02999854,0.011101208128621769,1.857999958285714,0.0
778556,40-44,M,32,35,38,9735.0,4,4.130000114,0.04108885464817669,1.0325000285,25.0
1121134,30-34,M,22,27,28,68905.0,5,9.440000057,0.007256367462448299,1.8880000114000002,0.0
1121510,40-44,M,26,30,31,31202.0,5,6.730000019,0.016024613806807256,1.3460000038,0.0
781559,30-34,F,32,38,34,1783.0,0,0.0,0.0,0.0,0.0
776725,40-44,M,23,26,27,2479.0,1,1.25999999,0.04033884630899556,1.25999999,0.0
1121255,30-34,M,63,64,67,20423.0,1,1.960000038,0.0048964402879106885,1.960000038,0.0
1121345,35-39,M,24,29,29,84194.0,11,19.56999981,0.013065064018813691,1.7790908918181818,0.0
1121577,40-44,M,7,9,11,242234.0,48,68.06000054,0.01981555025306109,1.4179166779166668,0.0
1121545,40-44,M,32,33,35,208572.0,36,60.76000023,0.017260226684310456,1.6877777841666668,2.7777777777777777
780064,30-34,F,22,24,25,2554.0,0,0.0,0.0,0.0,0.0
747439,35-39,M,29,35,33,1662.0,0,0.0,0.0,0.0,0.0
1121102,30-34,M,15,18,20,357856.0,30,52.97000015,0.008383260305821335,1.7656666716666665,10.0
782541,40-44,F,28,29,30,7337.0,3,4.079999924,0.04088864658579801,1.3599999746666667,0.0
781353,35-39,F,10,13,15,7449.0,1,1.639999986,0.013424620754463686,1.639999986,100.0
778208,40-44,F,29,32,32,2755.0,0,0.0,0.0,0.0,0.0
1121094,30-34,M,10,16,15,24362.0,0,0.0,0.0,0.0,0.0
735213,45-49,F,10,16,11,73634.0,23,32.97999978,0.03123557052448597,1.4339130339130435,0.0
734968,35-39,F,22,25,27,8504.0,3,3.340000093,0.03527751646284102,1.1133333643333334,33.33333333333333
747675,45-49,M,20,22,21,673.0,0,0.0,0.0,0.0,0.0
747991,35-39,F,25,31,27,4868.0,2,2.420000076,0.041084634346754315,1.210000038,0.0
1121113,30-34,M,18,24,24,894911.0,120,215.8399994,0.013409154653367766,1.7986666616666667,3.3333333333333335
779778,30-34,F,31,37,34,2466.0,0,0.0,0.0,0.0,0.0
748294,45-49,F,27,32,31,82827.0,24,47.93000031,0.028976058531638236,1.99708334625,0.0
710623,30-34,F,16,19,20,38726.0,7,9.220000267,0.018075711408356142,1.3171428952857143,0.0
1121398,35-39,M,36,39,38,35088.0,5,8.800000072,0.014249886000911993,1.7600000143999999,20.0
735065,40-44,F,7,10,12,648.0,0,0.0,0.0,0.0,0.0
1121274,30-34,M,2,4,7,63785.0,7,11.80000019,0.010974367014188288,1.685714312857143,28.57142857142857
782862,35-39,F,64,70,67,5912.0,1,1.559999943,0.016914749661705007,1.559999943,100.0
1121379,35-39,M,30,31,35,49422.0,6,11.17000031,0.012140342357654486,1.8616667183333335,0.0
1121525,40-44,M,29,32,33,214094.0,31,53.26999903,0.014479621101011706,1.718387065483871,0.0
780629,30-34,F,28,34,34,2963.0,0,0.0,0.0,0.0,0.0
776668,40-44,M,19,21,24,3523.0,1,1.809999943,0.02838489923360772,1.809999943,100.0
1121302,35-39,M,16,17,22,1206533.0,128,236.1199988,0.010608909992515746,1.844687490625,4.6875
951677,35-39,F,27,28,31,2563.0,1,1.480000019,0.03901677721420211,1.480000019,0.0
951035,30-34,F,10,15,12,1539.0,0,0.0,0.0,0.0,0.0
1121287,30-34,M,66,69,69,344618.0,51,89.76000047,0.014798994829057102,1.7600000092156862,1.9607843137254901
951853,30-34,F,20,23,25,529.0,0,0.0,0.0,0.0,0.0
951413,30-34,F,26,29,27,1083.0,0,0.0,0.0,0.0,0.0
1121092,30-34,M,10,12,11,637648.0,67,122.4,0.010507364564775551,1.826865671641791,7.462686567164178
747489,40-44,M,2,7,6,4016.0,2,1.480000049,0.049800796812749,0.7400000245,50.0
709455,35-39,M,7,12,10,559.0,0,0.0,0.0,0.0,0.0
950099,30-34,M,18,23,23,1120.0,0,0.0,0.0,0.0,0.0
747798,30-34,F,16,21,20,25884.0,5,7.350000143,0.019316952557564517,1.4700000286,0.0
710880,30-34,F,65,70,68,13019.0,5,6.960000038,0.038405407481373374,1.3920000076,0.0
1121473,40-44,M,20,25,22,439986.0,80,134.8799999,0.018182396712622673,1.68599999875,3.75
776817,40-44,M,10,14,16,12356.0,4,6.279999971,0.03237293622531564,1.56999999275,0.0
776477,30-34,M,16,22,17,9982.0,0,0.0,0.0,0.0,0.0
1121220,30-34,M,31,37,35,100596.0,10,13.91999972,0.009940753111455723,1.391999972,20.0
776935,45-49,M,36,41,38,1136.0,0,0.0,0.0,0.0,0.0
779057,40-44,M,15,21,21,4414.0,0,0.0,0.0,0.0,0.0
734854,30-34,F,27,33,32,57022.0,13,20.29000032,0.02279821823155975,1.5607692553846155,23.076923076923077
747213,30-34,M,10,12,11,1746.0,0,0.0,0.0,0.0,0.0
712052,45-49,F,10,13,11,1448.0,0,0.0,0.0,0.0,0.0
735143,40-44,F,27,28,30,39035.0,13,19.32999957,0.03330344562572051,1.4869230438461538,0.0
738593,45-49,F,16,17,21,92011.0,27,34.39000046,0.029344317527252174,1.273703720740741,3.7037037037037033
1121245,30-34,M,36,37,40,29185.0,2,3.149999976,0.00685283536063046,1.574999988,0.0
781066,40-44,F,22,26,25,5794.0,2,2.269999981,0.03451846738004832,1.1349999905,0.0
950578,30-34,M,32,37,37,550.0,0,0.0,0.0,0.0,0.0
1121317,35-39,M,19,25,23,76355.0,9,14.62999988,0.011787047344640167,1.625555542222222,0.0
950745,30-34,M,29,32,31,1514.0,0,0.0,0.0,0.0,0.0
780835,45-49,F,16,21,21,54724.0,12,17.92999995,0.02192822162122652,1.4941666624999999,8.333333333333332
776799,45-49,M,20,22,26,10257.0,3,3.579999924,0.029248318221702253,1.193333308,33.33333333333333
1121104,30-34,M,16,20,20,2080666.0,202,360.1500015,0.009708429896965683,1.7829207995049503,10.396039603960396
709328,35-39,M,16,19,18,3332.0,0,0.0,0.0,0.0,0.0
1121127,30-34,M,21,23,22,40873.0,4,7.899999976,0.009786411567538473,1.974999994,25.0
734666,45-49,M,19,24,20,371.0,0,0.0,0.0,0.0,0.0
779944,35-39,M,10,13,16,2549.0,0,0.0,0.0,0.0,0.0
1121337,35-39,M,23,28,28,64647.0,10,16.26999998,0.015468621900474887,1.626999998,0.0
710836,30-34,F,29,33,31,22221.0,7,9.430000067,0.03150173259529274,1.3471428667142857,14.285714285714285
777673,40-44,M,16,18,17,7101.0,0,0.0,0.0,0.0,0.0
735043,35-39,F,63,65,69,1357.0,0,0.0,0.0,0.0,0.0
1121497,40-44,M,24,25,27,209825.0,30,54.86999953,0.01429762897652806,1.8289999843333333,0.0
1121364,35-39,M,27,30,28,274222.0,43,66.7700001,0.01568072583527215,1.5527907,2.3255813953488373
735298,45-49,F,29,31,32,85412.0,28,38.63999999,0.03278227883669742,1.3799999996428571,3.571428571428571
709040,30-34,M,16,19,21,5120.0,0,0.0,0.0,0.0,0.0
1121557,40-44,M,63,68,64,280764.0,49,81.36000025,0.01745237993474947,1.6604081683673468,2.0408163265306123
735033,35-39,F,36,40,40,652.0,0,0.0,0.0,0.0,0.0
748230,45-49,F,16,17,20,83929.0,21,27.72999954,0.025021148828176194,1.3204761685714286,4.761904761904762
781907,45-49,F,21,27,23,1314.0,0,0.0,0.0,0.0,0.0
738637,45-49,F,24,26,30,944.0,1,1.419999957,0.1059322033898305,1.419999957,0.0
1121138,30-34,M,22,26,24,328991.0,35,67.65000057,0.010638588897568626,1.9328571591428572,5.714285714285714
778161,30-34,M,28,31,33,17954.0,6,7.5400002,0.03341873677175003,1.2566667,16.666666666666664
778156,30-34,M,28,32,31,9388.0,2,3.140000105,0.021303792074989347,1.5700000525,0.0
1121365,35-39,M,27,33,31,110503.0,25,32.67999995,0.02262382016777825,1.3071999980000002,0.0
1121527,40-44,M,29,35,35,741143.0,120,179.620001,0.01619120736484052,1.4968333416666666,0.8333333333333334
734901,30-34,F,64,70,68,1554.0,0,0.0,0.0,0.0,0.0
776603,30-34,F,2,3,6,506.0,0,0.0,0.0,0.0,0.0
779789,45-49,M,10,14,13,11611.0,3,3.950000048,0.025837567823615536,1.3166666826666666,33.33333333333333
777235,30-34,M,65,66,67,2883.0,1,0.99000001,0.0346860908775581,0.99000001,100.0
737097,35-39,M,7,10,11,715.0,0,0.0,0.0,0.0,0.0
738067,30-34,F,32,37,36,658.0,0,0.0,0.0,0.0,0.0
735140,40-44,F,26,27,31,6907.0,2,2.349999964,0.02895613146083683,1.174999982,0.0
782337,45-49,F,16,18,19,104578.0,29,39.25000095,0.027730497810246894,1.3534483086206897,3.4482758620689653
779918,30-34,F,18,23,24,8469.0,2,3.089999914,0.02361553902467824,1.544999957,0.0
1121224,30-34,M,31,32,33,14289.0,0,0.0,0.0,0.0,0.0
736890,30-34,M,15,16,20,2522.0,0,0.0,0.0,0.0,0.0
1121098,30-34,M,15,18,21,1267550.0,123,236.7699986,0.009703759220543567,1.924959338211382,8.130081300813007
776416,45-49,F,19,22,20,3659.0,1,0.49000001,0.027329871549603715,0.49000001,100.0
1121321,35-39,M,20,21,21,127476.0,21,30.15000057,0.0164736891650193,1.4357143128571428,9.523809523809524
1121286,30-34,M,66,67,69,10991.0,0,0.0,0.0,0.0,0.0
747791,30-34,F,10,14,13,31393.0,8,10.96000051,0.025483388016436785,1.37000006375,12.5
951608,40-44,F,10,15,13,3149.0,1,1.480000019,0.031756113051762465,1.480000019,0.0
778037,35-39,M,27,29,28,14615.0,4,6.050000191,0.027369141293191925,1.51250004775,0.0
781159,40-44,F,10,15,11,85285.0,26,36.13000035,0.03048601747083309,1.3896153980769232,0.0
952001,45-49,F,10,12,13,5447.0,2,2.960000038,0.03671745915182669,1.480000019,0.0
1121275,30-34,M,2,8,3,118522.0,14,26.81999981,0.011812153018005096,1.915714272142857,7.142857142857142
737644,45-49,M,16,22,17,45401.0,10,14.06000042,0.022025946565053633,1.406000042,0.0
781195,35-39,F,63,67,69,18234.0,6,7.810000062,0.03290556103981573,1.301666677,0.0
1121197,30-34,M,28,30,32,1109387.0,159,280.9899995,0.014332239335777326,1.7672327012578617,1.257861635220126
1121264,30-34,M,64,70,67,93015.0,12,18.47000015,0.012901144976616674,1.5391666791666667,0.0
1121100,30-34,M,15,20,17,3052003.0,340,639.9499981,0.011140224960460392,1.8822058767647059,5.0
1121292,35-39,M,10,15,16,362296.0,39,67.77000129,0.01076467860533928,1.7376923407692306,7.6923076923076925
734737,45-49,M,31,37,33,839.0,0,0.0,0.0,0.0,0.0
709761,40-44,M,16,19,20,2861.0,0,0.0,0.0,0.0,0.0
782694,35-39,F,29,31,35,29035.0,7,8.910000086,0.024108834165662132,1.2728571551428571,28.57142857142857
950170,30-34,M,15,19,16,1720.0,0,0.0,0.0,0.0,0.0
782022,30-34,F,18,24,20,8254.0,2,2.320000052,0.0242306760358614,1.160000026,50.0
951812,35-39,F,16,18,18,16274.0,4,6.079999924,0.02457908320019663,1.519999981,0.0
709038,30-34,M,16,20,22,5117.0,0,0.0,0.0,0.0,0.0
738436,40-44,F,19,21,20,9112.0,4,5.460000038,0.043898156277436345,1.3650000095,25.0
1121412,35-39,M,64,68,70,292448.0,43,76.89999968,0.014703468650837073,1.7883720855813952,2.3255813953488373
779871,30-34,F,32,37,34,4402.0,1,1.330000043,0.022716946842344387,1.330000043,100.0
781187,40-44,F,16,22,19,164118.0,41,59.06999993,0.024982025128261375,1.4407317056097562,0.0
1121206,30-34,M,29,34,31,227925.0,22,35.30999994,0.009652297905012614,1.6049999972727271,54.54545454545454
951782,45-49,F,26,30,29,781.0,0,0.0,0.0,0.0,0.0
781303,35-39,F,27,29,30,73676.0,20,28.5,0.027145881969705195,1.425,0.0
1121471,40-44,M,20,21,26,304680.0,59,98.55000019,0.01936457923066824,1.6703389862711866,0.0
1121123,30-34,M,20,24,22,171202.0,22,36.53000021,0.01285031716919195,1.6604545549999998,4.545454545454546
1121276,30-34,M,2,5,5,240123.0,38,65.67000115,0.015825222906593703,1.728157925,10.526315789473683
782180,30-34,M,29,34,30,3396.0,0,0.0,0.0,0.0,0.0
1121312,35-39,M,18,19,21,102525.0,13,20.29999983,0.012679834186783711,1.5615384484615384,7.6923076923076925
776534,45-49,F,63,69,67,15105.0,3,4.25999999,0.019860973187686197,1.4199999966666665,0.0
1121293,35-39,M,10,16,13,427729.0,50,96.8999989,0.011689644611424523,1.937999978,2.0
708820,30-34,M,29,30,30,1915.0,0,0.0,0.0,0.0,0.0
748314,45-49,F,31,34,32,7821.0,4,6.340000153,0.0511443549418233,1.58500003825,25.0
709320,35-39,M,15,21,20,1422.0,0,0.0,0.0,0.0,0.0
776698,30-34,M,10,14,16,12785.0,3,4.730000019,0.023464998044583497,1.576666673,33.33333333333333
1121172,30-34,M,26,30,28,87935.0,9,15.63000023,0.010234832546767499,1.7366666922222223,0.0
782026,30-34,F,18,24,20,5704.0,1,1.320000052,0.01753155680224404,1.320000052,0.0
776643,30-34,M,15,18,18,33491.0,6,10.56999969,0.017915260816338718,1.761666615,16.666666666666664
779608,35-39,F,15,18,16,2459.0,0,0.0,0.0,0.0,0.0
1121254,30-34,M,63,64,65,124005.0,11,21.84999979,0.008870610056046127,1.986363617272727,9.090909090909092
776631,40-44,M,29,35,33,10960.0,2,2.890000105,0.01824817518248175,1.4450000525,0.0
776533,45-49,F,63,64,68,63927.0,16,25.52000046,0.025028548187776684,1.59500002875,0.0
738582,45-49,F,10,16,12,46150.0,15,20.17999983,0.03250270855904659,1.3453333219999999,6.666666666666667
1121455,40-44,M,16,21,22,594267.0,82,143.3000009,0.0137985114435094,1.7475609865853656,2.4390243902439024
951046,30-34,F,16,18,17,20050.0,4,4.659999847,0.019950124688279305,1.16499996175,25.0
776722,30-34,M,2,4,7,545.0,0,0.0,0.0,0.0,0.0
747514,40-44,M,16,20,17,14843.0,3,2.939999938,0.02021154753082261,0.9799999793333334,33.33333333333333
747220,30-34,M,15,17,16,2474.0,0,0.0,0.0,0.0,0.0
736988,30-34,M,28,29,29,3891.0,1,1.090000033,0.02570033410434336,1.090000033,0.0
1121303,35-39,M,16,19,21,84494.0,7,12.57000017,0.008284611925107108,1.79571431,0.0
708749,30-34,M,16,19,21,17861.0,2,1.820000023,0.011197581322434353,0.9100000115,0.0
1121203,30-34,M,29,35,33,1048861.0,128,219.770002,0.012203714314861551,1.716953140625,6.25
1121443,40-44,M,10,12,15,463813.0,69,116.3399996,0.014876685215808958,1.6860869507246377,2.898550724637681
1121216,30-34,M,30,32,34,198658.0,30,48.60999978,0.01510132992378862,1.6203333260000001,3.3333333333333335
950078,30-34,M,16,22,17,12396.0,2,3.210000038,0.016134236850596968,1.605000019,50.0
1121373,35-39,M,29,32,33,492784.0,56,95.5100013,0.011364005324848209,1.7055357375,7.142857142857142
776494,30-34,M,15,16,16,7015.0,0,0.0,0.0,0.0,0.0
1121269,30-34,M,65,67,67,296413.0,50,76.43999958,0.01686835597628984,1.5287999916000001,2.0
781929,30-34,M,18,21,21,6142.0,1,1.330000043,0.0162813415825464,1.330000043,0.0
778421,40-44,F,20,21,23,6699.0,2,3.090000033,0.02985520226899537,1.5450000165,0.0
1121125,30-34,M,20,26,24,1034284.0,152,257.7099986,0.01469615695495628,1.6954605171052632,5.921052631578947
1121489,40-44,M,23,28,24,110018.0,24,39.85999966,0.02181461215437474,1.6608333191666667,0.0
1121117,30-34,M,19,24,25,98759.0,15,26.56999946,0.015188489150355918,1.7713332973333331,6.666666666666667
708818,30-34,M,28,33,32,4133.0,1,1.289999962,0.024195499637067505,1.289999962,100.0
1121195,30-34,M,28,34,33,38757.0,3,5.220000029,0.007740537193281214,1.7400000096666668,0.0
1121152,30-34,M,24,29,28,88443.0,7,13.0400002,0.007914702124532184,1.8628571714285713,14.285714285714285
734421,35-39,M,27,29,32,10332.0,4,5.75,0.03871467286101432,1.4375,0.0
777904,30-34,M,31,32,33,3279.0,0,0.0,0.0,0.0,0.0
778626,30-34,M,29,33,35,7629.0,1,0.720000029,0.013107877834578582,0.720000029,100.0
776323,45-49,F,16,17,18,99078.0,23,35.79999948,0.023214033387835845,1.556521716521739,0.0
1121327,35-39,M,21,22,22,271091.0,42,78.03999984,0.015492952550988414,1.8580952342857142,2.380952380952381
1121341,35-39,M,23,26,27,223120.0,40,67.66999984,0.017927572606669058,1.691749996,0.0
736997,30-34,M,29,32,33,1895.0,0,0.0,0.0,0.0,0.0
1121378,35-39,M,29,33,33,1040330.0,147,254.2500038,0.014130131785106649,1.729591862585034,1.3605442176870748
1121338,35-39,M,23,27,24,31265.0,4,5.789999902,0.012793858947705102,1.4474999755,0.0
776659,30-34,M,16,19,22,8817.0,0,0.0,0.0,0.0,0.0
710477,30-34,F,16,19,19,2654.0,0,0.0,0.0,0.0,0.0
781606,35-39,M,20,21,24,8200.0,3,3.919999957,0.036585365853658534,1.3066666523333332,0.0
1121300,35-39,M,15,16,17,782894.0,118,192.9299995,0.015072283093241231,1.634999995762712,1.694915254237288
